RecordType,ModFilename,EDID,NumReferences,FormID,Fullname
ENCH,,"EnStandardShockDamageTouch1Novice",,0x0005D270,""
ENCH,,"EnStandardShockDamageTouch2Apprentice",,0x0005D271,""
ENCH,,"EnStandardShockDamageTouch3Journeyman",,0x0005D272,""
ENCH,,"EnStandardShockDamageTouch4Expert",,0x0005D273,""
ENCH,,"EnStandardShockShield2Apprentice",,0x0005D274,""
ENCH,,"EnStandardShockShield3Journeyman",,0x0005D275,""
ENCH,,"EnStandardShockShield4Expert",,0x0005D276,""
ENCH,,"EnStandardSilence3Journeyman",,0x0005D277,""
ENCH,,"EnStandardSilence4Expert",,0x0005D278,""
ENCH,,"EnStandardSilence5Master",,0x0005D279,""
ENCH,,"EnStandardSoulTrap1Novice",,0x0005D27A,""
ENCH,,"EnStandardSoulTrap2Apprentice",,0x0005D27B,""
ENCH,,"EnStandardSoulTrap3Journeyman",,0x0005D27C,""
ENCH,,"EnStandardSoulTrap4Expert",,0x0005D27D,""
ENCH,,"EnStandardSoulTrap5Master",,0x0005D27E,""
ENCH,,"EnStandardSpellAbsorption3Journeyman",,0x0005D27F,""
ENCH,,"EnStandardSpellAbsorption4Expert",,0x0005D280,""
ENCH,,"EnStandardSpellAbsorption5Master",,0x0005D281,""
ENCH,,"EnStandardSummonAtronachFlameJourneyman",,0x0005D282,""
ENCH,,"EnStandardSummonAtronachFrostExpert",,0x0005D283,""
ENCH,,"EnStandardSummonAtronachStormMaster",,0x0005D284,""
ENCH,,"EnStandardSummonClannfearExpert",,0x0005D285,""
ENCH,,"EnStandardSummonDaedrothExpert",,0x0005D286,""
ENCH,,"EnStandardSummonDremoraJourneyman",,0x0005D287,""
ENCH,,"EnStandardSummonDremoraLordMaster",,0x0005D288,""
ENCH,,"EnStandardSummonGhostApprentice",,0x0005D289,""
ENCH,,"EnStandardSummonLichMaster",,0x0005D28A,""
ENCH,,"EnStandardSummonScampApprentice",,0x0005D28B,""
ENCH,,"EnStandardSummonSkeletonGuardianJourneyman",,0x0005D28C,""
ENCH,,"EnStandardSummonSkeletonChampionExpert",,0x0005D28D,""
ENCH,,"EnStandardSummonSkeletonHeroExpert",,0x0005D28E,""
ENCH,,"EnStandardSummonSkeletonApprentice",,0x0005D28F,""
ENCH,,"EnStandardSummonSpiderDaedraExpert",,0x0005D290,""
ENCH,,"EnStandardSummonWraithFadedExpert",,0x0005D291,""
ENCH,,"EnStandardSummonWraithGloomMaster",,0x0005D292,""
ENCH,,"EnStandardSummonXivilaiMaster",,0x0005D293,""
ENCH,,"EnStandardSummonZombieHeadlessJourneyman",,0x0005D294,""
ENCH,,"EnStandardSummonZombieApprentice",,0x0005D295,""
ENCH,,"EnStandardTelekinesis1Apprentice",,0x0005D296,""
ENCH,,"EnStandardTelekinesis2Journeyman",,0x0005D297,""
ENCH,,"EnStandardTelekinesis3Expert",,0x0005D298,""
ENCH,,"EnStandardTelekinesis4Master",,0x0005D299,""
ENCH,,"EnStandardTurnUndead1Novice",,0x0005D29A,""
ENCH,,"EnStandardTurnUndead2Apprentice",,0x0005D29B,""
ENCH,,"EnStandardTurnUndead3Journeyman",,0x0005D29C,""
ENCH,,"EnStandardTurnUndead4Expert",,0x0005D29D,""
ENCH,,"EnStandardWaterBreathing1Novice",,0x0005D29E,""
ENCH,,"EnStandardWaterBreathing2Apprentice",,0x0005D29F,""
ENCH,,"EnStandardWaterBreathing3Journeyman",,0x0005D2A0,""
ENCH,,"EnStandardWaterBreathing4Expert",,0x0005D2A1,""
ENCH,,"EnStandardWaterBreathing5Master",,0x0005D2A2,""
ENCH,,"EnStandardWaterWalking1Apprentice",,0x0005D2A3,""
ENCH,,"EnStandardWaterWalking2Journeyman",,0x0005D2A4,""
ENCH,,"EnStandardWaterWalking3Expert",,0x0005D2A5,""
ENCH,,"EnStandardWaterWalking4Master",,0x0005D2A6,""
ENCH,,"EnStandardWeaknessDisease1Apprentice",,0x0005D2A7,""
ENCH,,"EnStandardWeaknessFire1Apprentice",,0x0005D2A8,""
ENCH,,"EnStandardWeaknessFrost1Apprentice",,0x0005D2A9,""
ENCH,,"EnStandardWeaknessMagicka1Apprentice",,0x0005D2AA,""
ENCH,,"EnStandardWeaknessNormWeap1Apprentice",,0x0005D2AB,""
ENCH,,"EnStandardWeaknessPoison1Apprentice",,0x0005D2AC,""
ENCH,,"EnStandardWeaknessShock1Apprentice",,0x0005D2AD,""
ENCH,,"EnStandardDrainSkBluntJourneyman",,0x0008DC7C,""
ENCH,,"EnStandardDrainSkBlockApprentice",,0x0008DC7D,""
ENCH,,"EnStandardDrainSkLightArmApprentice",,0x0008DC7E,""
ENCH,,"EnStandardDrainSkMysticismApprentice",,0x0008DC7F,""
ENCH,,"EnStandardDrainSkSneakApprentice",,0x0008DC80,""
ENCH,,"DBEnAppDarkSuit",,0x0008DD82,""
ENCH,,"MS16BEnAppEscutcheon01",,0x0008DFCE,""
ENCH,,"MS23EnAppSunfireRing01",,0x0008DFCF,""
ENCH,,"EnScrollRestoreHealthTouch1Novice",,0x000B11F9,""
ENCH,,"EnScrollRestoreHealthTouch2Apprentice",,0x000B11FA,""
ENCH,,"DAGoldbrandEnchant",,0x000B1240,""
ENCH,,"MG08EnRewardFire01",,0x000E9460,""
ENCH,,"MG08EnRewardFire05",,0x000E9461,""
ENCH,,"MG08EnRewardFire10",,0x000E9462,""
ENCH,,"MG08EnRewardFire15",,0x000E9463,""
ENCH,,"MG08EnRewardFrost01",,0x000E9464,""
ENCH,,"MG08EnRewardFrost05",,0x000E9465,""
ENCH,,"MG08EnRewardFrost10",,0x000E9466,""
ENCH,,"MG08EnRewardFrost15",,0x000E9467,""
ENCH,,"MG08EnRewardDispel15",,0x000E9468,""
ENCH,,"MG08EnRewardDispel10",,0x000E9469,""
ENCH,,"MG08EnRewardDispel05",,0x000E946A,""
ENCH,,"MG08EnRewardDispel01",,0x000E946B,""
ENCH,,"MG08EnRewardSilence01",,0x000E946C,""
ENCH,,"MG08EnRewardSilence05",,0x000E946D,""
ENCH,,"MG08EnRewardSilence10",,0x000E946E,""
ENCH,,"MG08EnRewardSilence15",,0x000E946F,""
ENCH,,"MG08EnRewardSoulTrap01",,0x000E9470,""
ENCH,,"MG08EnRewardSoulTrap05",,0x000E9471,""
ENCH,,"MG08EnRewardSoulTrap10",,0x000E9472,""
ENCH,,"MG08EnRewardSoulTrap15",,0x000E9473,""
ENCH,,"MG08EnRewardShock01",,0x000E9474,""
ENCH,,"MG08EnRewardShock05",,0x000E9475,""
ENCH,,"MG08EnRewardShock10",,0x000E9476,""
ENCH,,"MG08EnRewardShock15",,0x000E9477,""
ENCH,,"MG08EnRewardCharm01",,0x000E9478,""
ENCH,,"MG08EnRewardCharm05",,0x000E9479,""
ENCH,,"MG08EnRewardCharm10",,0x000E947A,""
ENCH,,"MG08EnRewardCharm15",,0x000E947B,""
ENCH,,"MG08EnRewardParalyze01",,0x000E947C,""
ENCH,,"MG08EnRewardParalyze05",,0x000E947D,""
ENCH,,"MG08EnRewardParalyze10",,0x000E947E,""
ENCH,,"MG08EnRewardParalyze15",,0x000E947F,""
ENCH,,"MG08EnRewardTelekinesis01",,0x000E9480,""
ENCH,,"MG08EnRewardTelekinesis05",,0x000E9481,""
ENCH,,"MG08EnRewardTelekinesis10",,0x000E9482,""
ENCH,,"MG08EnRewardTelekinesis15",,0x000E9483,""
ENCH,,"MS47ReverseInvisibilityEnchantment",,0x00185406,""
ENCH,,"EnWeapDrainBlock15",,0x00187BB4,""
ENCH,,"EnWeapDrainBlock30",,0x00187BB5,""
ENCH,,"EnWeapDrainBlock20",,0x00187BB6,""
ENCH,,"EnWeapDisintegrateArmor20",,0x00187BB7,""
ENCH,,"EnWeapDrainBlock10",,0x00187BB8,""
ENCH,,"EnAppFeatherGreater",,0x000645F7,""
ENCH,,"EnAppChameleonLesser",,0x000645F8,""
ENCH,,"EnAppFortifyAthleticsGreater",,0x00064C4C,""
ENCH,,"EnAppFortifyEnduranceGreater",,0x00064C4D,""
ENCH,,"EnAppFortifyHealthGreater",,0x00064C4E,""
ENCH,,"EnAppFortifyHeavyArmorGreater",,0x00064C4F,""
ENCH,,"EnAppFortifyArmorerGreater",,0x00064C50,""
ENCH,,"EnAppFortifyHandtoHandGreater",,0x00064C51,""
ENCH,,"EnAppFortifyStrengthGreater",,0x00064C52,""
ENCH,,"EnAppLightGreater",,0x00064C53,""
ENCH,,"EnAppFortifyFatigueGreater",,0x00064C54,""
ENCH,,"EnAppFortifyBlockGreater",,0x00064C55,""
ENCH,,"EnAppFortifyLightArmorGreater",,0x00064C56,""
ENCH,,"EnAppFortifyAgilityGreater",,0x00064C57,""
ENCH,,"EnAppFortifyMarksmanGreater",,0x00064C58,""
ENCH,,"EnAppFortifyMercantileGreater",,0x00064C59,""
ENCH,,"EnAppFortifySpeedGreater",,0x00064C5A,""
ENCH,,"EnAppFortifySneakGreater",,0x00064C5B,""
ENCH,,"EnAppDetectLifePetty",,0x00064C5C,""
ENCH,,"EnAppFortifyAcrobaticsGrand",,0x00064C5D,""
ENCH,,"EnAppFortifySecurityGrand",,0x00064C5E,""
ENCH,,"EnAppShieldLesser",,0x00064C5F,""
ENCH,,"EnAppReflectDamageLesser",,0x00064C60,""
ENCH,,"EnAppResistMagickaLesser",,0x00064C61,""
ENCH,,"EnAppNighteyeLesser",,0x00064C62,""
ENCH,,"EnAppFortifyMagickaLesser",,0x00064C63,""
ENCH,,"EnAppDetectLifeLesser",,0x00064C64,""
ENCH,,"EnAppFortifyLightArmorLesser",,0x00064C65,""
ENCH,,"EnAppFortifyAgilityLesser",,0x00064C66,""
ENCH,,"EnAppFortifyAcrobaticsLesser",,0x00064C67,""
ENCH,,"EnAppResistFrostLesser",,0x00064C68,""
ENCH,,"EnAppFortifySecurityLesser",,0x00064C69,""
ENCH,,"EnAppFortifyMarksmanLesser",,0x00064C6A,""
ENCH,,"EnAppResistPoisonLesser",,0x00064C6B,""
ENCH,,"EnAppFortifySneakLesser",,0x00064C6C,""
ENCH,,"EnAppFortifySpeedLesser",,0x00064C6D,""
ENCH,,"EnAppResistShockLesser",,0x00064C6E,""
ENCH,,"EnAppFortifyHealthLesser",,0x00064C6F,""
ENCH,,"EnAppFortifyMercantileLesser",,0x00064C70,""
ENCH,,"EnAppResistNormalWeaponsLesser",,0x00064C71,""
ENCH,,"EnAppReflectSpellLesser",,0x00064C72,""
ENCH,,"EnAppLightLesser",,0x00064C73,""
ENCH,,"EnAppFortifyBlockLesser",,0x00064C74,""
ENCH,,"EnAppResistFireLesser",,0x00064C75,""
ENCH,,"EnAppFortifyStrengthLesser",,0x00064C76,""
ENCH,,"EnAppFortifyHandtoHandLesser",,0x00064C77,""
ENCH,,"EnAppFortifyArmorerLesser",,0x00064C78,""
ENCH,,"EnAppFortifyHeavyArmorLesser",,0x00064C79,""
ENCH,,"EnAppFortifyEnduranceLesser",,0x00064C7A,""
ENCH,,"EnAppFortifyAthleticsLesser",,0x00064C7B,""
ENCH,,"EnAppFeatherLesser",,0x00064C7C,""
ENCH,,"MG12EnRewardAmulet01",,0x00064F4D,""
ENCH,,"MG12EnRewardAmulet05",,0x00064F4E,""
ENCH,,"MG12EnRewardAmulet10",,0x00064F4F,""
ENCH,,"MG12EnRewardAmulet15",,0x00064F50,""
ENCH,,"MG12EnRewardAmulet20",,0x00064F51,""
ENCH,,"MG12EnRewardAmulet25",,0x00064F52,""
ENCH,,"MG12EnRewardAmulet30",,0x00064F53,""
ENCH,,"EnStaffCG",,0x00066C42,""
ENCH,,"MS18EnWeapChillrend01",,0x00068C02,""
ENCH,,"MS18EnWeapChillrend03",,0x00068C03,""
ENCH,,"MS18EnWeapChillrend02",,0x00068C04,""
ENCH,,"MS18EnWeapChillrend04",,0x00068C05,""
ENCH,,"MS18EnWeapChillrend05",,0x00068C06,""
ENCH,,"MS18EnWeapChillrend06",,0x00068C07,""
ENCH,,"MG00EnRobeApprentice01",,0x0006B16B,""
ENCH,,"MG00EnRobeApprentice05",,0x0006B16C,""
ENCH,,"MG00EnRobeApprentice10",,0x0006B16D,""
ENCH,,"MS04EnWeapWitsplinter01",,0x0006B1BA,""
ENCH,,"MS04EnWeapWitsplinter02",,0x0006B1BB,""
ENCH,,"MS04EnWeapWitsplinter03",,0x0006B1BC,""
ENCH,,"MS04EnWeapWitsplinter04",,0x0006B1BD,""
ENCH,,"MS04EnWeapWitsplinter05",,0x0006B1BE,""
ENCH,,"MS04EnWeapWitsplinter06",,0x0006B1BF,""
ENCH,,"MS11EnAppLitheness01",,0x0006B1C8,""
ENCH,,"MS11EnAppLitheness02",,0x0006B1C9,""
ENCH,,"MS11EnAppLitheness03",,0x0006B1CA,""
ENCH,,"MS11EnAppLitheness04",,0x0006B1CB,""
ENCH,,"MS11EnAppLitheness05",,0x0006B1CC,""
ENCH,,"MS11EnAppLitheness06",,0x0006B1CD,""
ENCH,,"FGC10HarlunRingEnch1",,0x0006B321,""
ENCH,,"FGC10HarlunRingEnch2",,0x0006B322,""
ENCH,,"FGC10HarlunRingEnch3",,0x0006B323,""
ENCH,,"MS12EnAppVipereye01",,0x0006B64E,""
ENCH,,"MS12EnAppVipereye02",,0x0006B64F,""
ENCH,,"MS12EnAppVipereye03",,0x0006B650,""
ENCH,,"MS12EnAppVipereye04",,0x0006B651,""
ENCH,,"MS12EnAppVipereye05",,0x0006B652,""
ENCH,,"MS12EnAppVipereye06",,0x0006B653,""
ENCH,,"MS13EnWeapThornblade01",,0x0006B65B,""
ENCH,,"MS13EnWeapThornblade02",,0x0006B65C,""
ENCH,,"MS13EnWeapThornblade03",,0x0006B65D,""
ENCH,,"MS13EnWeapThornblade04",,0x0006B65E,""
ENCH,,"MS13EnWeapThornblade05",,0x0006B65F,""
ENCH,,"MS13EnWeapThornblade06",,0x0006B660,""
ENCH,,"MS13EnWeapStaffIndarys01",,0x0006B667,""
ENCH,,"MS13EnWeapStaffIndarys02",,0x0006B668,""
ENCH,,"MS13EnWeapStaffIndarys03",,0x0006B669,""
ENCH,,"MS13EnWeapStaffIndarys04",,0x0006B66A,""
ENCH,,"MS13EnWeapStaffIndarys05",,0x0006B66B,""
ENCH,,"MS13EnWeapStaffIndarys06",,0x0006B66C,""
ENCH,,"MS13EnAppKotTMedallion01",,0x0006B673,""
ENCH,,"MS13EnAppKotTMedallion02",,0x0006B674,""
ENCH,,"MS13EnAppKotTMedallion03",,0x0006B675,""
ENCH,,"MS14EnAppApron02",,0x0006B679,""
ENCH,,"MS14EnAppApron03",,0x0006B67A,""
ENCH,,"MS14EnAppApron04",,0x0006B67B,""
ENCH,,"MS14EnAppApron05",,0x0006B67C,""
ENCH,,"MS14EnAppApron06",,0x0006B67D,""
ENCH,,"MS23EnAppSunfireRing02",,0x0006B684,""
ENCH,,"MS23EnAppSunfireRing03",,0x0006B685,""
ENCH,,"MS23EnAppSunfireRing04",,0x0006B686,""
ENCH,,"MS23EnAppSunfireRing05",,0x0006B687,""
ENCH,,"MS23EnAppSunfireRing06",,0x0006B688,""
ENCH,,"MS31EnWeapBlackwater01",,0x0006B691,""
ENCH,,"MS31EnWeapBlackwater02",,0x0006B692,""
ENCH,,"MS31EnWeapBlackwater03",,0x0006B693,""
ENCH,,"MS31EnWeapBlackwater04",,0x0006B694,""
ENCH,,"MS31EnWeapBlackwater05",,0x0006B695,""
ENCH,,"MS31EnWeapBlackwater06",,0x0006B696,""
ENCH,,"MS43EnAppRingEidolon02",,0x0006BD66,""
ENCH,,"MS43EnAppRingEidolon03",,0x0006BD67,""
ENCH,,"MS43EnAppRingEidolon04",,0x0006BD68,""
ENCH,,"MS43EnAppRingEidolon05",,0x0006BD69,""
ENCH,,"MS43EnAppRingEidolon06",,0x0006BD6A,""
ENCH,,"MS29EnAppThoronirsRing01",,0x0006BD76,""
ENCH,,"MS29EnAppThoronirsRing02",,0x0006BD77,""
ENCH,,"MS29EnAppThoronirsRing03",,0x0006BD78,""
ENCH,,"MS29EnAppThoronirsRing04",,0x0006BD79,""
ENCH,,"MS29EnAppThoronirsRing05",,0x0006BD7A,""
ENCH,,"MS29EnAppThoronirsRing06",,0x0006BD7B,""
ENCH,,"MS29EnWeapAgarmirsSword02",,0x0006BD7C,""
ENCH,,"MS29EnWeapAgarmirsSword03",,0x0006BD7D,""
ENCH,,"MS29EnWeapAgarmirsSword04",,0x0006BD7E,""
ENCH,,"MS29EnWeapAgarmirsSword05",,0x0006BD7F,""
ENCH,,"MS29EnWeapAgarmirsSword06",,0x0006BD80,""
ENCH,,"MS16BEnAppEscutcheon02",,0x0006BDF5,""
ENCH,,"MS16BEnAppEscutcheon03",,0x0006BDF6,""
ENCH,,"MS16BEnAppEscutcheon04",,0x0006BDF7,""
ENCH,,"MS16BEnAppEscutcheon05",,0x0006BDF8,""
ENCH,,"MS16BEnAppEscutcheon06",,0x0006BDF9,""
ENCH,,"TG05HrormirsEnchantment",,0x0006C64A,""
ENCH,,"EnAppShockShieldLesser",,0x0006F3E1,""
ENCH,,"DASavioursHideENCH",,0x0007131E,""
ENCH,,"MS12MadstoneEffect",,0x0007304E,""
ENCH,,"FGBearclaw",,0x0007B79F,""
ENCH,,"FGAzaniBlade",,0x0007B7A7,""
ENCH,,"DAUmbraSwordENCH",,0x0007B7A9,""
ENCH,,"DAClavicusMasqueENCH",,0x0007B7AA,""
ENCH,,"DAKhajiitiRing",,0x0007B7AB,""
ENCH,,"DASpellBreakerENCH",,0x0007B863,""
ENCH,,"DAEbonyBladeENCH",,0x0007BAB5,""
ENCH,,"DAMaceofMolagBalENCH",,0x0007BAB6,""
ENCH,,"DASanguineRoseENCH",,0x0007BABD,""
ENCH,,"MG16NecroAmulet01",,0x0007BE21,""
ENCH,,"MG16NecroAmulet05",,0x0007BE22,""
ENCH,,"MG16NecroAmulet10",,0x0007BE23,""
ENCH,,"MG16NecroAmulet15",,0x0007BE24,""
ENCH,,"MG16NecroAmulet20",,0x0007BE25,""
ENCH,,"MG16NecroAmulet25",,0x0007BE26,""
ENCH,,"MG15EnBloodwormHelm01",,0x0007BE39,""
ENCH,,"MG15EnBloodwormHelm05",,0x0007BE3A,""
ENCH,,"MG15EnBloodwormHelm10",,0x0007BE3B,""
ENCH,,"MG15EnBloodwormHelm15",,0x0007BE3C,""
ENCH,,"MG15EnBloodwormHelm20",,0x0007BE3D,""
ENCH,,"MG15EnBloodwormHelm25",,0x0007BE3E,""
ENCH,,"DANamiraRingENCH",,0x0007C300,""
ENCH,,"DBEnWeapPerdition",,0x00082DD3,""
ENCH,,"DBEnWeapInfernalFrost",,0x00082DD4,""
ENCH,,"DBenAppHands",,0x00082DD5,""
ENCH,,"DBEnAppEye",,0x00082DD6,""
ENCH,,"DBenAppFinGleam",,0x00082DD7,""
ENCH,,"SQ09AmuletRewardEnchantment",,0x000856EE,""
ENCH,,"DBEnAppRobeBody",,0x00088F66,""
ENCH,,"DBEnAppRobeHood",,0x00088FA5,""
ENCH,,"MSFINEnAppOmnipotence",,0x00088FEA,""
ENCH,,"MS05DreamworldMute",,0x00089022,""
ENCH,,"MG13EnRewardRobe01",,0x000748AC,""
ENCH,,"MG13EnRewardRobe05",,0x000748AD,""
ENCH,,"MG13EnRewardRobe10",,0x000748AE,""
ENCH,,"MG13EnRewardRobe15",,0x000748AF,""
ENCH,,"MG13EnRewardRobe20",,0x000748B0,""
ENCH,,"MG13EnRewardRobe25",,0x000748B1,""
ENCH,,"DASkullofCorruptionENCH",,0x00074A96,""
ENCH,,"MQEnMankarCamoranRobeBase",,0x000BE315,""
ENCH,,"MQEnMankarCamoranRobeL6",,0x000BE316,""
ENCH,,"MQEnMankarCamoranRobeL12",,0x000BE317,""
ENCH,,"MQEnMankarCamoranRobeL18",,0x000BE318,""
ENCH,,"MQEnMankarCamoranStaffL6",,0x000BE319,""
ENCH,,"MQEnMankarCamoranStaffL12",,0x000BE31A,""
ENCH,,"MQEnMankarCamoranStaffL18",,0x000BE31B,""
ENCH,,"MS27LindaiEnchant03",,0x000BE5C1,""
ENCH,,"MS27LindaiEnchant04",,0x000BE5C2,""
ENCH,,"MS27LindaiEnchant05",,0x000BE5C3,""
ENCH,,"MS27LindaiEnchant06",,0x000BE5C4,""
ENCH,,"MS27NenalataEnchant01",,0x000BE5C5,""
ENCH,,"MS27NenalataEnchant02",,0x000BE5C6,""
ENCH,,"MS27NenalataEnchant03",,0x000BE5C7,""
ENCH,,"MS27NenalataEnchant04",,0x000BE5C8,""
ENCH,,"MS27NenalataEnchant05",,0x000BE5C9,""
ENCH,,"MS27NenalataEnchant06",,0x000BE5CA,""
ENCH,,"MS27EnStaffNenalata02",,0x000BE5CB,""
ENCH,,"MS27EnStaffNenalata03",,0x000BE5CC,""
ENCH,,"MS27EnStaffNenalata04",,0x000BE5CD,""
ENCH,,"MS27EnStaffNenalata05",,0x000BE5CE,""
ENCH,,"MS27EnStaffNenalata06",,0x000BE5CF,""
ENCH,,"MS27LindaiEnchant02",,0x000BE5D0,""
ENCH,,"FGD07InterrogationENCH1",,0x000C04D2,""
ENCH,,"FGD07InterrogationENCH2",,0x000C04D3,""
ENCH,,"FGD07InterrogationENCH3",,0x000C04D4,""
ENCH,,"EnAppKwangLao",,0x000C47B2,""
ENCH,,"MS49EnRewardCuirass01",,0x000C49C5,""
ENCH,,"MS49EnRewardCuirass05",,0x000C49C6,""
ENCH,,"MS49EnRewardCuirass10",,0x000C49C7,""
ENCH,,"MS49EnRewardCuirass15",,0x000C49C8,""
ENCH,,"MS49EnRewardCuirass20",,0x000C49C9,""
ENCH,,"MS49EnRewardCuirass25",,0x000C49CA,""
ENCH,,"EnStandardRestoreHealthTarget2Apprentice",,0x000C7663,""
ENCH,,"EnStandardRestoreHealthTarget3Journeyman",,0x000C7664,""
ENCH,,"EnStandardRestoreHealthTarget4Expert",,0x000C7665,""
ENCH,,"TestErikEnch",,0x000C89C9,""
ENCH,,"UniqueEnAppDrunkard",,0x000CA007,""
ENCH,,"UniqueEnAppArtisan",,0x000CA008,""
ENCH,,"UniqueEnWeapSubmission",,0x000CA009,""
ENCH,,"UniqueEnAppCreativity",,0x000CA00A,""
ENCH,,"UniqueEnWeapBlindness",,0x000CA00B,""
ENCH,,"UniqueEnAppMonkey",,0x000CA00C,""
ENCH,,"UniqueEnAppDiplomat",,0x000CA00D,""
ENCH,,"UniqueEnAppJuggernaut",,0x000CA00E,""
ENCH,,"UniqueEnAppHunger",,0x000CA00F,""
ENCH,,"UniqueEnAppDruid",,0x000CA010,""
ENCH,,"UniqueEnWeapKorbansSaber",,0x000CA011,""
ENCH,,"UniqueEnAppMerchant",,0x000CA012,""
ENCH,,"UniqueEnAppRasheedasSpecial",,0x000CA013,""
ENCH,,"UniqueEnAppAthlete",,0x000CA014,""
ENCH,,"UniqueEnWeapCleaver",,0x000CA015,""
ENCH,,"UniqueEnAppBard",,0x000CA016,""
ENCH,,"UniqueEnAppWortcraft",,0x000CA017,""
ENCH,,"UniqueEnAppFerocity",,0x000CA018,""
ENCH,,"UniqueEnWeapHatred",,0x000CA019,""
ENCH,,"AnAppGatherer",,0x000CA01A,""
ENCH,,"UniqueEnStaffApotheosis",,0x000CA01B,""
ENCH,,"UniqueEnAppSeer",,0x000CA01C,""
ENCH,,"UniqueEnAppTowerOfTheNine",,0x000CA01D,""
ENCH,,"UniqueEnWeapAkavari",,0x000CA01E,""
ENCH,,"UniqueEnAppSilverTongues",,0x000CA01F,""
ENCH,,"UniqueEnAppDelver",,0x000CA020,""
ENCH,,"UniqueEnAppQuicksilver",,0x000CA021,""
ENCH,,"UniqueEnAppAtronach",,0x000CA022,""
ENCH,,"UniqueEnWeapAcid",,0x000CA023,""
ENCH,,"UniqueEnAppLegacy",,0x000CA024,""
ENCH,,"UniqueEnAppApocalypse",,0x000CA025,""
ENCH,,"UniqueEnAppUnseen",,0x000CA026,""
ENCH,,"UniqueEnAppTransmuter",,0x000CA027,""
ENCH,,"UniqueScrollEnPurileBanter",,0x000CA10A,""
ENCH,,"UniqueScrollEnSacrifice",,0x000CA10B,""
ENCH,,"UniqueScrollEnFireNexus",,0x000CA10C,""
ENCH,,"UniqueScrollEnStorms",,0x000CA10D,""
ENCH,,"UniqueEnAppGatherer",,0x000CA10E,""
ENCH,,"MS29TrentiusMaceEffect",,0x000CB6F4,""
ENCH,,"TestMarkAeArrowEnch",,0x000CBC56,""
ENCH,,"FGC09RugdumphENCH",,0x000CBC57,""
ENCH,,"EnStandardOpen5Master",,0x000CBF7A,""
ENCH,,"EnArrSShockAreaWeak",,0x000CD537,""
ENCH,,"EnArrFireAreaWeak",,0x000CD538,""
ENCH,,"EnArrFrostAreaWeak",,0x000CD539,""
ENCH,,"EnArrFireAreaStrong",,0x000CD53A,""
ENCH,,"EnArrFrostAreaStrong",,0x000CD53B,""
ENCH,,"EnArrShockAreaStrong",,0x000CD53C,""
ENCH,,"EnArrSilenceArea",,0x000CD53E,""
ENCH,,"OBWeapFireDamHatredsHeart1",,0x00014839,""
ENCH,,"DremoraMaceWeakFire",,0x0001493B,""
ENCH,,"DremoraMaceFireDmg",,0x00014943,""
ENCH,,"DremoraMaceBurden",,0x00014944,""
ENCH,,"DremoraMaceLightAndDrainIllusion",,0x00014945,""
ENCH,,"DremoraMaceDrainStr",,0x00014946,""
ENCH,,"DremoraMaceDrainWil",,0x00014947,""
ENCH,,"DremoraMaceDrainAgi",,0x00014948,""
ENCH,,"DremoraMaceDrainHealth",,0x00014949,""
ENCH,,"DremoraMaceDrainMagicka",,0x0001494A,""
ENCH,,"DremoraMaceDrainFatigue",,0x0001494B,""
ENCH,,"DremoraSwordWeakFire",,0x00014955,""
ENCH,,"DremoraSwordFireDmg",,0x00014956,""
ENCH,,"DremoraSwordWeakFireAndFireDmg",,0x00014957,""
ENCH,,"DremoraSwordSilence",,0x00014958,""
ENCH,,"DremoraSwordDrainBladeAndDrainBlunt",,0x00014959,""
ENCH,,"DremoraSwordDrainStrAndDrainEnd",,0x0001495A,""
ENCH,,"DremoraSwordDrainAgiAndDrainSpe",,0x0001495B,""
ENCH,,"DremoraSwordDrainWilAndDrainInt",,0x0001495C,""
ENCH,,"DremoraSwordDrainPerAndDrainLuck",,0x0001495E,""
ENCH,,"DremoraSwordDrainHealthAndDrainMagicka",,0x0001495F,""
ENCH,,"DremoraClayWeakFireAndFireDmg",,0x0001496C,""
ENCH,,"DremoraClayParalyze",,0x0001496D,""
ENCH,,"DremoraClayDrainHvyArmAndDrainLitArrm",,0x00014971,""
ENCH,,"DremoraClayDmgStr",,0x0001498C,""
ENCH,,"DremoraClayDmgAgi",,0x0001498D,""
ENCH,,"DremoraClayDmgWil",,0x000149D6,""
ENCH,,"DremoraClayDmgPer",,0x000149D7,""
ENCH,,"DremoraClayDmgHealthAndDmgMagicka",,0x000149D8,""
ENCH,,"DremoraClayAbsorbHealth",,0x000149D9,""
ENCH,,"DremoraClayAbsorbMagicka",,0x000149DF,""
ENCH,,"OBWeapFireDamHatredsHeart2",,0x00014C64,""
ENCH,,"OBWeapFireDamHatredsHeart3",,0x00014C66,""
ENCH,,"OBWeapFireDamHatredsHeart4",,0x00014C69,""
ENCH,,"OBWeapFireDamHatredsHeart5",,0x00014C6A,""
ENCH,,"OBWeapFireDamHatredsHeart6",,0x00014C6B,""
ENCH,,"SQ10EnWeapRockshatter01",,0x00014EC7,""
ENCH,,"SQ10EnWeapRockshatter05",,0x00014EC8,""
ENCH,,"SQ10EnWeapRockshatter10",,0x00014EC9,""
ENCH,,"SQ10EnWeapRockshatter15",,0x00014ECC,""
ENCH,,"SQ10EnWeapRockshatter20",,0x00014ECD,""
ENCH,,"SQ10EnWeapRockshatter25",,0x00014ECE,""
ENCH,,"EnWeapParalyze1",,0x00014F9E,""
