Record Type,Mod File,EDID,blank,FormID,Comments
refr,Tamriel_Data,"ref#359092",,0x3013e5d,15696
refr,Tamriel_Data,"ref#359093",,0x3013e5e,15697
refr,Tamriel_Data,"ref#359094",,0x3013e5f,15698
refr,Tamriel_Data,"ref#359095",,0x3013e60,15699
refr,Tamriel_Data,"ref#359096",,0x3013e61,15700
refr,Tamriel_Data,"ref#359097",,0x3013e62,15701
refr,Tamriel_Data,"ref#359098",,0x3013e63,15702
refr,Tamriel_Data,"ref#359099",,0x3013e64,15703
refr,Tamriel_Data,"ref#359100",,0x3013e65,15704
refr,Tamriel_Data,"ref#359101",,0x3013e66,15705
refr,Tamriel_Data,"ref#359102",,0x3013e67,15706
refr,Tamriel_Data,"ref#359103",,0x3013e68,15707
refr,Tamriel_Data,"ref#359104",,0x3013e69,15708
refr,Tamriel_Data,"ref#359105",,0x3013e6a,15709
refr,Tamriel_Data,"ref#359106",,0x3013e6b,15710
refr,Tamriel_Data,"ref#359107",,0x3013e6c,15711
refr,Tamriel_Data,"ref#359108",,0x3013e6d,15712
refr,Tamriel_Data,"ref#359109",,0x3013e6e,15713
refr,Tamriel_Data,"ref#359110",,0x3013e6f,15714
refr,Tamriel_Data,"ref#359111",,0x3013e70,15715
refr,Tamriel_Data,"ref#359112",,0x3013e71,15716
refr,Tamriel_Data,"ref#359113",,0x3013e72,15717
refr,Tamriel_Data,"ref#359114",,0x3013e73,15718
refr,Tamriel_Data,"ref#359115",,0x3013e74,15719
refr,Tamriel_Data,"ref#359116",,0x3013e75,15720
refr,Tamriel_Data,"ref#359117",,0x3013e76,15721
refr,Tamriel_Data,"ref#359118",,0x3013e77,15722
refr,Tamriel_Data,"ref#359119",,0x3013e78,15723
refr,Tamriel_Data,"ref#359120",,0x3013e79,15724
refr,Tamriel_Data,"ref#359121",,0x3013e7a,15725
refr,Tamriel_Data,"ref#359122",,0x3013e7b,15726
refr,Tamriel_Data,"ref#359123",,0x3013e7c,15727
refr,Tamriel_Data,"ref#359124",,0x3013e7d,15728
refr,Tamriel_Data,"ref#359125",,0x3013e7e,15729
refr,Tamriel_Data,"ref#359126",,0x3013e7f,15730
refr,Tamriel_Data,"ref#359127",,0x3013e80,15731
refr,Tamriel_Data,"ref#359128",,0x3013e81,15732
refr,Tamriel_Data,"ref#359129",,0x3013e82,15733
refr,Tamriel_Data,"ref#359130",,0x3013e83,15734
refr,Tamriel_Data,"ref#359131",,0x3013e84,15735
refr,Tamriel_Data,"ref#359132",,0x3013e85,15736
refr,Tamriel_Data,"ref#359133",,0x3013e86,15737
refr,Tamriel_Data,"ref#359134",,0x3013e87,15738
refr,Tamriel_Data,"ref#359135",,0x3013e88,15739
refr,Tamriel_Data,"ref#359136",,0x3013e89,15740
refr,Tamriel_Data,"ref#359137",,0x3013e8a,15741
refr,Tamriel_Data,"ref#359138",,0x3013e8b,15742
refr,Tamriel_Data,"ref#359139",,0x3013e8c,15743
refr,Tamriel_Data,"ref#359140",,0x3013e8d,15744
refr,Tamriel_Data,"ref#359141",,0x3013e8e,15745
refr,Tamriel_Data,"ref#359142",,0x3013e8f,15746
refr,Tamriel_Data,"ref#359143",,0x3013e90,15747
refr,Tamriel_Data,"ref#359144",,0x3013e91,15748
refr,Tamriel_Data,"ref#359145",,0x3013e92,15749
refr,Tamriel_Data,"ref#359146",,0x3013e93,15750
refr,Tamriel_Data,"ref#359147",,0x3013e94,15751
refr,Tamriel_Data,"ref#359148",,0x3013e95,15752
refr,Tamriel_Data,"ref#359149",,0x3013e96,15753
refr,Tamriel_Data,"ref#359150",,0x3013e97,15754
refr,Tamriel_Data,"ref#359151",,0x3013e98,15755
refr,Tamriel_Data,"ref#359152",,0x3013e99,15756
refr,Tamriel_Data,"ref#359153",,0x3013e9a,15757
refr,Tamriel_Data,"ref#359154",,0x3013e9b,15758
refr,Tamriel_Data,"ref#359155",,0x3013e9c,15759
refr,Tamriel_Data,"ref#359156",,0x3013e9d,15760
refr,Tamriel_Data,"ref#359157",,0x3013e9e,15761
refr,Tamriel_Data,"ref#359158",,0x3013e9f,15762
refr,Tamriel_Data,"ref#359159",,0x3013ea0,15763
refr,Tamriel_Data,"ref#359160",,0x3013ea1,15764
refr,Tamriel_Data,"ref#359161",,0x3013ea2,15765
refr,Tamriel_Data,"ref#359162",,0x3013ea3,15766
refr,Tamriel_Data,"ref#359163",,0x3013ea4,15767
refr,Tamriel_Data,"ref#359164",,0x3013ea5,15768
refr,Tamriel_Data,"ref#359165",,0x3013ea6,15769
refr,Tamriel_Data,"ref#359166",,0x3013ea7,15770
refr,Tamriel_Data,"ref#359167",,0x3013ea8,15771
refr,Tamriel_Data,"ref#359168",,0x3013ea9,15772
refr,Tamriel_Data,"ref#359169",,0x3013eaa,15773
refr,Tamriel_Data,"ref#359170",,0x3013eab,15774
refr,Tamriel_Data,"ref#359171",,0x3013eac,15775
refr,Tamriel_Data,"ref#359172",,0x3013ead,15776
refr,Tamriel_Data,"ref#359173",,0x3013eae,15777
refr,Tamriel_Data,"ref#359174",,0x3013eaf,15778
refr,Tamriel_Data,"ref#359175",,0x3013eb0,15779
refr,Tamriel_Data,"ref#359176",,0x3013eb1,15780
refr,Tamriel_Data,"ref#359177",,0x3013eb2,15781
refr,Tamriel_Data,"ref#359178",,0x3013eb3,15782
refr,Tamriel_Data,"ref#359179",,0x3013eb4,15783
refr,Tamriel_Data,"ref#359180",,0x3013eb5,15784
refr,Tamriel_Data,"ref#359181",,0x3013eb6,15785
refr,Tamriel_Data,"ref#359182",,0x3013eb7,15786
refr,Tamriel_Data,"ref#359183",,0x3013eb8,15787
refr,Tamriel_Data,"ref#359184",,0x3013eb9,15788
refr,Tamriel_Data,"ref#359185",,0x3013eba,15789
refr,Tamriel_Data,"ref#359186",,0x3013ebb,15790
refr,Tamriel_Data,"ref#359187",,0x3013ebc,15791
refr,Tamriel_Data,"ref#359188",,0x3013ebd,15792
refr,Tamriel_Data,"ref#359189",,0x3013ebe,15793
refr,Tamriel_Data,"ref#359190",,0x3013ebf,15794
refr,Tamriel_Data,"ref#359191",,0x3013ec0,15795
refr,Tamriel_Data,"ref#359192",,0x3013ec1,15796
refr,Tamriel_Data,"ref#359193",,0x3013ec2,15797
refr,Tamriel_Data,"ref#359194",,0x3013ec3,15798
refr,Tamriel_Data,"ref#359195",,0x3013ec4,15799
refr,Tamriel_Data,"ref#359196",,0x3013ec5,15800
refr,Tamriel_Data,"ref#359197",,0x3013ec6,15801
refr,Tamriel_Data,"ref#359198",,0x3013ec7,15802
refr,Tamriel_Data,"ref#359199",,0x3013ec8,15803
refr,Tamriel_Data,"ref#359200",,0x3013ec9,15804
refr,Tamriel_Data,"ref#359201",,0x3013eca,15805
refr,Tamriel_Data,"ref#359202",,0x3013ecb,15806
refr,Tamriel_Data,"ref#359203",,0x3013ecc,15807
refr,Tamriel_Data,"ref#359204",,0x3013ecd,15808
refr,Tamriel_Data,"ref#359205",,0x3013ece,15809
refr,Tamriel_Data,"ref#359206",,0x3013ecf,15810
refr,Tamriel_Data,"ref#359207",,0x3013ed0,15811
refr,Tamriel_Data,"ref#359208",,0x3013ed1,15812
refr,Tamriel_Data,"ref#359209",,0x3013ed2,15813
refr,Tamriel_Data,"ref#359210",,0x3013ed3,15814
refr,Tamriel_Data,"ref#359211",,0x3013ed4,15815
refr,Tamriel_Data,"ref#359212",,0x3013ed5,15816
refr,Tamriel_Data,"ref#359213",,0x3013ed6,15817
refr,Tamriel_Data,"ref#359214",,0x3013ed7,15818
refr,Tamriel_Data,"ref#359215",,0x3013ed8,15819
refr,Tamriel_Data,"ref#359216",,0x3013ed9,15820
refr,Tamriel_Data,"ref#359217",,0x3013eda,15821
refr,Tamriel_Data,"ref#359218",,0x3013edb,15822
refr,Tamriel_Data,"ref#359219",,0x3013edc,15823
refr,Tamriel_Data,"ref#359220",,0x3013edd,15824
refr,Tamriel_Data,"ref#359221",,0x3013ede,15825
refr,Tamriel_Data,"ref#359222",,0x3013edf,15826
refr,Tamriel_Data,"ref#359223",,0x3013ee0,15827
refr,Tamriel_Data,"ref#359224",,0x3013ee1,15828
refr,Tamriel_Data,"ref#359225",,0x3013ee2,15829
refr,Tamriel_Data,"ref#359226",,0x3013ee3,15830
refr,Tamriel_Data,"ref#359227",,0x3013ee4,15831
refr,Tamriel_Data,"ref#359228",,0x3013ee5,15832
refr,Tamriel_Data,"ref#359229",,0x3013ee6,15833
refr,Tamriel_Data,"ref#359230",,0x3013ee7,15834
refr,Tamriel_Data,"ref#359231",,0x3013ee8,15835
refr,Tamriel_Data,"ref#359232",,0x3013ee9,15836
refr,Tamriel_Data,"ref#359233",,0x3013eea,15837
refr,Tamriel_Data,"ref#359234",,0x3013eeb,15838
refr,Tamriel_Data,"ref#359235",,0x3013eec,15839
refr,Tamriel_Data,"ref#359236",,0x3013eed,15840
refr,Tamriel_Data,"ref#359237",,0x3013eee,15841
refr,Tamriel_Data,"ref#359238",,0x3013eef,15842
refr,Tamriel_Data,"ref#359239",,0x3013ef0,15843
refr,Tamriel_Data,"ref#359240",,0x3013ef1,15844
refr,Tamriel_Data,"ref#359241",,0x3013ef2,15845
refr,Tamriel_Data,"ref#359242",,0x3013ef3,15846
refr,Tamriel_Data,"ref#359243",,0x3013ef4,15847
refr,Tamriel_Data,"ref#359244",,0x3013ef5,15848
refr,Tamriel_Data,"ref#359245",,0x3013ef6,15849
refr,Tamriel_Data,"ref#359246",,0x3013ef7,15850
refr,Tamriel_Data,"ref#359247",,0x3013ef8,15851
refr,Tamriel_Data,"ref#359248",,0x3013ef9,15852
refr,Tamriel_Data,"ref#359249",,0x3013efa,15853
refr,Tamriel_Data,"ref#359250",,0x3013efb,15854
refr,Tamriel_Data,"ref#359251",,0x3013efc,15855
refr,Tamriel_Data,"ref#359252",,0x3013efd,15856
refr,Tamriel_Data,"ref#359253",,0x3013efe,15857
refr,Tamriel_Data,"ref#359254",,0x3013eff,15858
refr,Tamriel_Data,"ref#359255",,0x3013f00,15859
refr,Tamriel_Data,"ref#359256",,0x3013f01,15860
refr,Tamriel_Data,"ref#359257",,0x3013f02,15861
refr,Tamriel_Data,"ref#359258",,0x3013f03,15862
refr,Tamriel_Data,"ref#359259",,0x3013f04,15863
refr,Tamriel_Data,"ref#359260",,0x3013f05,15864
refr,Tamriel_Data,"ref#359261",,0x3013f06,15865
refr,Tamriel_Data,"ref#359262",,0x3013f07,15866
refr,Tamriel_Data,"ref#359263",,0x3013f08,15867
refr,Tamriel_Data,"ref#359264",,0x3013f09,15868
refr,Tamriel_Data,"ref#359265",,0x3013f0a,15869
refr,Tamriel_Data,"ref#359266",,0x3013f0b,15870
refr,Tamriel_Data,"ref#359267",,0x3013f0c,15871
refr,Tamriel_Data,"ref#359268",,0x3013f0d,15872
refr,Tamriel_Data,"ref#359269",,0x3013f0e,15873
refr,Tamriel_Data,"ref#359270",,0x3013f0f,15874
refr,Tamriel_Data,"ref#359271",,0x3013f10,15875
refr,Tamriel_Data,"ref#359272",,0x3013f11,15876
refr,Tamriel_Data,"ref#359273",,0x3013f12,15877
refr,Tamriel_Data,"ref#359274",,0x3013f13,15878
refr,Tamriel_Data,"ref#359275",,0x3013f14,15879
refr,Tamriel_Data,"ref#359276",,0x3013f15,15880
refr,Tamriel_Data,"ref#359277",,0x3013f16,15881
refr,Tamriel_Data,"ref#359278",,0x3013f17,15882
refr,Tamriel_Data,"ref#359279",,0x3013f18,15883
refr,Tamriel_Data,"ref#359280",,0x3013f19,15884
refr,Tamriel_Data,"ref#359281",,0x3013f1a,15885
refr,Tamriel_Data,"ref#359282",,0x3013f1b,15886
refr,Tamriel_Data,"ref#359283",,0x3013f1c,15887
refr,Tamriel_Data,"ref#359284",,0x3013f1d,15888
refr,Tamriel_Data,"ref#359285",,0x3013f1e,15889
refr,Tamriel_Data,"ref#359286",,0x3013f1f,15890
refr,Tamriel_Data,"ref#359287",,0x3013f20,15891
refr,Tamriel_Data,"ref#359288",,0x3013f21,15892
refr,Tamriel_Data,"ref#359289",,0x3013f22,15893
refr,Tamriel_Data,"ref#359290",,0x3013f23,15894
refr,Tamriel_Data,"ref#359291",,0x3013f24,15895
refr,Tamriel_Data,"ref#359292",,0x3013f25,15896
refr,Tamriel_Data,"ref#359293",,0x3013f26,15897
refr,Tamriel_Data,"ref#359294",,0x3013f27,15898
refr,Tamriel_Data,"ref#359295",,0x3013f28,15899
refr,Tamriel_Data,"ref#359296",,0x3013f29,15900
refr,Tamriel_Data,"ref#359297",,0x3013f2a,15901
refr,Tamriel_Data,"ref#359298",,0x3013f2b,15902
refr,Tamriel_Data,"ref#359299",,0x3013f2c,15903
refr,Tamriel_Data,"ref#359300",,0x3013f2d,15904
refr,Tamriel_Data,"ref#359301",,0x3013f2e,15905
refr,Tamriel_Data,"ref#359302",,0x3013f2f,15906
refr,Tamriel_Data,"ref#359303",,0x3013f30,15907
refr,Tamriel_Data,"ref#359304",,0x3013f31,15908
refr,Tamriel_Data,"ref#359305",,0x3013f32,15909
refr,Tamriel_Data,"ref#359306",,0x3013f33,15910
refr,Tamriel_Data,"ref#359307",,0x3013f34,15911
refr,Tamriel_Data,"ref#359308",,0x3013f35,15912
refr,Tamriel_Data,"ref#359309",,0x3013f36,15913
refr,Tamriel_Data,"ref#359310",,0x3013f37,15914
refr,Tamriel_Data,"ref#359311",,0x3013f38,15915
refr,Tamriel_Data,"ref#359312",,0x3013f39,15916
refr,Tamriel_Data,"ref#359313",,0x3013f3a,15917
refr,Tamriel_Data,"ref#359314",,0x3013f3b,15918
refr,Tamriel_Data,"ref#359315",,0x3013f3c,15919
refr,Tamriel_Data,"ref#359316",,0x3013f3d,15920
refr,Tamriel_Data,"ref#359317",,0x3013f3e,15921
refr,Tamriel_Data,"ref#359318",,0x3013f3f,15922
refr,Tamriel_Data,"ref#359319",,0x3013f40,15923
refr,Tamriel_Data,"ref#359320",,0x3013f41,15924
refr,Tamriel_Data,"ref#359321",,0x3013f42,15925
refr,Tamriel_Data,"ref#359322",,0x3013f43,15926
refr,Tamriel_Data,"ref#359323",,0x3013f44,15927
refr,Tamriel_Data,"ref#359324",,0x3013f45,15928
refr,Tamriel_Data,"ref#359325",,0x3013f46,15929
refr,Tamriel_Data,"ref#359326",,0x3013f47,15930
refr,Tamriel_Data,"ref#359327",,0x3013f48,15931
refr,Tamriel_Data,"ref#359328",,0x3013f49,15932
refr,Tamriel_Data,"ref#359329",,0x3013f4a,15933
refr,Tamriel_Data,"ref#359330",,0x3013f4b,15934
refr,Tamriel_Data,"ref#359331",,0x3013f4c,15935
refr,Tamriel_Data,"ref#359332",,0x3013f4d,15936
refr,Tamriel_Data,"ref#359333",,0x3013f4e,15937
refr,Tamriel_Data,"ref#359334",,0x3013f4f,15938
refr,Tamriel_Data,"ref#359335",,0x3013f50,15939
refr,Tamriel_Data,"ref#359336",,0x3013f51,15940
refr,Tamriel_Data,"ref#359337",,0x3013f52,15941
refr,Tamriel_Data,"ref#359338",,0x3013f53,15942
refr,Tamriel_Data,"ref#359339",,0x3013f54,15943
refr,Tamriel_Data,"ref#359340",,0x3013f55,15944
refr,Tamriel_Data,"ref#359341",,0x3013f56,15945
refr,Tamriel_Data,"ref#359342",,0x3013f57,15946
refr,Tamriel_Data,"ref#359343",,0x3013f58,15947
refr,Tamriel_Data,"ref#359344",,0x3013f59,15948
refr,Tamriel_Data,"ref#359345",,0x3013f5a,15949
refr,Tamriel_Data,"ref#359346",,0x3013f5b,15950
refr,Tamriel_Data,"ref#359347",,0x3013f5c,15951
refr,Tamriel_Data,"ref#359348",,0x3013f5d,15952
refr,Tamriel_Data,"ref#359349",,0x3013f5e,15953
refr,Tamriel_Data,"ref#359350",,0x3013f5f,15954
refr,Tamriel_Data,"ref#359351",,0x3013f60,15955
refr,Tamriel_Data,"ref#359352",,0x3013f61,15956
refr,Tamriel_Data,"ref#359353",,0x3013f62,15957
refr,Tamriel_Data,"ref#359354",,0x3013f63,15958
refr,Tamriel_Data,"ref#359355",,0x3013f64,15959
refr,Tamriel_Data,"ref#359356",,0x3013f65,15960
refr,Tamriel_Data,"ref#359357",,0x3013f66,15961
refr,Tamriel_Data,"ref#359358",,0x3013f67,15962
refr,Tamriel_Data,"ref#359359",,0x3013f68,15963
refr,Tamriel_Data,"ref#359360",,0x3013f69,15964
refr,Tamriel_Data,"ref#359361",,0x3013f6a,15965
refr,Tamriel_Data,"ref#359362",,0x3013f6b,15966
refr,Tamriel_Data,"ref#359363",,0x3013f6c,15967
refr,Tamriel_Data,"ref#359364",,0x3013f6d,15968
refr,Tamriel_Data,"ref#359365",,0x3013f6e,15969
refr,Tamriel_Data,"ref#359366",,0x3013f6f,15970
refr,Tamriel_Data,"ref#359367",,0x3013f70,15971
refr,Tamriel_Data,"ref#359368",,0x3013f71,15972
refr,Tamriel_Data,"ref#359369",,0x3013f72,15973
refr,Tamriel_Data,"ref#359370",,0x3013f73,15974
refr,Tamriel_Data,"ref#359371",,0x3013f74,15975
refr,Tamriel_Data,"ref#359372",,0x3013f75,15976
refr,Tamriel_Data,"ref#359373",,0x3013f76,15977
refr,Tamriel_Data,"ref#359374",,0x3013f77,15978
refr,Tamriel_Data,"ref#359375",,0x3013f78,15979
refr,Tamriel_Data,"ref#359376",,0x3013f79,15980
refr,Tamriel_Data,"ref#359377",,0x3013f7a,15981
refr,Tamriel_Data,"ref#359378",,0x3013f7b,15982
refr,Tamriel_Data,"ref#359379",,0x3013f7c,15983
refr,Tamriel_Data,"ref#359380",,0x3013f7d,15984
refr,Tamriel_Data,"ref#359381",,0x3013f7e,15985
refr,Tamriel_Data,"ref#359382",,0x3013f7f,15986
refr,Tamriel_Data,"ref#359383",,0x3013f80,15987
refr,Tamriel_Data,"ref#359384",,0x3013f81,15988
refr,Tamriel_Data,"ref#359385",,0x3013f82,15989
refr,Tamriel_Data,"ref#359386",,0x3013f83,15990
refr,Tamriel_Data,"ref#359387",,0x3013f84,15991
refr,Tamriel_Data,"ref#359388",,0x3013f85,15992
refr,Tamriel_Data,"ref#359389",,0x3013f86,15993
refr,Tamriel_Data,"ref#359390",,0x3013f87,15994
refr,Tamriel_Data,"ref#359391",,0x3013f88,15995
refr,Tamriel_Data,"ref#359392",,0x3013f89,15996
refr,Tamriel_Data,"ref#359393",,0x3013f8a,15997
refr,Tamriel_Data,"ref#359394",,0x3013f8b,15998
refr,Tamriel_Data,"ref#359395",,0x3013f8c,15999
refr,Tamriel_Data,"ref#359396",,0x3013f8d,16000
refr,Tamriel_Data,"ref#359397",,0x3013f8e,16001
refr,Tamriel_Data,"ref#359398",,0x3013f8f,16002
refr,Tamriel_Data,"ref#359399",,0x3013f90,16003
refr,Tamriel_Data,"ref#359400",,0x3013f91,16004
refr,Tamriel_Data,"ref#359401",,0x3013f92,16005
refr,Tamriel_Data,"ref#359402",,0x3013f93,16006
refr,Tamriel_Data,"ref#359403",,0x3013f94,16007
refr,Tamriel_Data,"ref#359404",,0x3013f95,16008
refr,Tamriel_Data,"ref#359405",,0x3013f96,16009
refr,Tamriel_Data,"ref#359406",,0x3013f97,16010
refr,Tamriel_Data,"ref#359407",,0x3013f98,16011
refr,Tamriel_Data,"ref#359408",,0x3013f99,16012
refr,Tamriel_Data,"ref#359409",,0x3013f9a,16013
refr,Tamriel_Data,"ref#359410",,0x3013f9b,16014
refr,Tamriel_Data,"ref#359411",,0x3013f9c,16015
refr,Tamriel_Data,"ref#359412",,0x3013f9d,16016
refr,Tamriel_Data,"ref#359413",,0x3013f9e,16017
refr,Tamriel_Data,"ref#359414",,0x3013f9f,16018
refr,Tamriel_Data,"ref#359415",,0x3013fa0,16019
refr,Tamriel_Data,"ref#359416",,0x3013fa1,16020
refr,Tamriel_Data,"ref#359417",,0x3013fa2,16021
refr,Tamriel_Data,"ref#359418",,0x3013fa3,16022
refr,Tamriel_Data,"ref#359419",,0x3013fa4,16023
refr,Tamriel_Data,"ref#359420",,0x3013fa5,16024
refr,Tamriel_Data,"ref#359421",,0x3013fa6,16025
refr,Tamriel_Data,"ref#359422",,0x3013fa7,16026
refr,Tamriel_Data,"ref#359423",,0x3013fa8,16027
refr,Tamriel_Data,"ref#359424",,0x3013fa9,16028
refr,Tamriel_Data,"ref#359425",,0x3013faa,16029
refr,Tamriel_Data,"ref#359426",,0x3013fab,16030
refr,Tamriel_Data,"ref#359427",,0x3013fac,16031
refr,Tamriel_Data,"ref#359428",,0x3013fad,16032
refr,Tamriel_Data,"ref#359429",,0x3013fae,16033
refr,Tamriel_Data,"ref#359430",,0x3013faf,16034
refr,Tamriel_Data,"ref#359431",,0x3013fb0,16035
refr,Tamriel_Data,"ref#359432",,0x3013fb1,16036
refr,Tamriel_Data,"ref#359433",,0x3013fb2,16037
refr,Tamriel_Data,"ref#359434",,0x3013fb3,16038
refr,Tamriel_Data,"ref#359435",,0x3013fb4,16039
refr,Tamriel_Data,"ref#359436",,0x3013fb5,16040
refr,Tamriel_Data,"ref#359437",,0x3013fb6,16041
refr,Tamriel_Data,"ref#359438",,0x3013fb7,16042
refr,Tamriel_Data,"ref#359439",,0x3013fb8,16043
refr,Tamriel_Data,"ref#359440",,0x3013fb9,16044
refr,Tamriel_Data,"ref#359441",,0x3013fba,16045
refr,Tamriel_Data,"ref#359442",,0x3013fbb,16046
refr,Tamriel_Data,"ref#359443",,0x3013fbc,16047
refr,Tamriel_Data,"ref#359444",,0x3013fbd,16048
refr,Tamriel_Data,"ref#359445",,0x3013fbe,16049
refr,Tamriel_Data,"ref#359446",,0x3013fbf,16050
refr,Tamriel_Data,"ref#359447",,0x3013fc0,16051
refr,Tamriel_Data,"ref#359448",,0x3013fc1,16052
refr,Tamriel_Data,"ref#359449",,0x3013fc2,16053
refr,Tamriel_Data,"ref#359450",,0x3013fc3,16054
refr,Tamriel_Data,"ref#359451",,0x3013fc4,16055
refr,Tamriel_Data,"ref#359452",,0x3013fc5,16056
refr,Tamriel_Data,"ref#359453",,0x3013fc6,16057
refr,Tamriel_Data,"ref#359454",,0x3013fc7,16058
refr,Tamriel_Data,"ref#359455",,0x3013fc8,16059
refr,Tamriel_Data,"ref#359456",,0x3013fc9,16060
refr,Tamriel_Data,"ref#359457",,0x3013fca,16061
refr,Tamriel_Data,"ref#359458",,0x3013fcb,16062
refr,Tamriel_Data,"ref#359459",,0x3013fcc,16063
refr,Tamriel_Data,"ref#359460",,0x3013fcd,16064
refr,Tamriel_Data,"ref#359461",,0x3013fce,16065
refr,Tamriel_Data,"ref#359462",,0x3013fcf,16066
refr,Tamriel_Data,"ref#359463",,0x3013fd0,16067
refr,Tamriel_Data,"ref#359464",,0x3013fd1,16068
refr,Tamriel_Data,"ref#359465",,0x3013fd2,16069
refr,Tamriel_Data,"ref#359466",,0x3013fd3,16070
refr,Tamriel_Data,"ref#359467",,0x3013fd4,16071
refr,Tamriel_Data,"ref#359468",,0x3013fd5,16072
refr,Tamriel_Data,"ref#359469",,0x3013fd6,16073
refr,Tamriel_Data,"ref#359470",,0x3013fd7,16074
refr,Tamriel_Data,"ref#359471",,0x3013fd8,16075
refr,Tamriel_Data,"ref#359472",,0x3013fd9,16076
refr,Tamriel_Data,"ref#359473",,0x3013fda,16077
refr,Tamriel_Data,"ref#359474",,0x3013fdb,16078
refr,Tamriel_Data,"ref#359475",,0x3013fdc,16079
refr,Tamriel_Data,"ref#359476",,0x3013fdd,16080
refr,Tamriel_Data,"ref#359477",,0x3013fde,16081
refr,Tamriel_Data,"ref#359478",,0x3013fdf,16082
refr,Tamriel_Data,"ref#359479",,0x3013fe0,16083
refr,Tamriel_Data,"ref#359480",,0x3013fe1,16084
refr,Tamriel_Data,"ref#359481",,0x3013fe2,16085
refr,Tamriel_Data,"ref#359482",,0x3013fe3,16086
refr,Tamriel_Data,"ref#359483",,0x3013fe4,16087
refr,Tamriel_Data,"ref#359484",,0x3013fe5,16088
refr,Tamriel_Data,"ref#359485",,0x3013fe6,16089
refr,Tamriel_Data,"ref#359486",,0x3013fe7,16090
refr,Tamriel_Data,"ref#359487",,0x3013fe8,16091
refr,Tamriel_Data,"ref#359488",,0x3013fe9,16092
refr,Tamriel_Data,"ref#359489",,0x3013fea,16093
refr,Tamriel_Data,"ref#359490",,0x3013feb,16094
refr,Tamriel_Data,"ref#359491",,0x3013fec,16095
refr,Tamriel_Data,"ref#359492",,0x3013fed,16096
refr,Tamriel_Data,"ref#359493",,0x3013fee,16097
refr,Tamriel_Data,"ref#359494",,0x3013fef,16098
refr,Tamriel_Data,"ref#359495",,0x3013ff0,16099
refr,Tamriel_Data,"ref#359496",,0x3013ff1,16100
refr,Tamriel_Data,"ref#359497",,0x3013ff2,16101
refr,Tamriel_Data,"ref#359498",,0x3013ff3,16102
refr,Tamriel_Data,"ref#359499",,0x3013ff4,16103
refr,Tamriel_Data,"ref#359500",,0x3013ff5,16104
refr,Tamriel_Data,"ref#359501",,0x3013ff6,16105
refr,Tamriel_Data,"ref#359502",,0x3013ff7,16106
refr,Tamriel_Data,"ref#359503",,0x3013ff8,16107
refr,Tamriel_Data,"ref#359504",,0x3013ff9,16108
refr,Tamriel_Data,"ref#359505",,0x3013ffa,16109
refr,Tamriel_Data,"ref#359506",,0x3013ffb,16110
refr,Tamriel_Data,"ref#359507",,0x3013ffc,16111
refr,Tamriel_Data,"ref#359508",,0x3013ffd,16112
refr,Tamriel_Data,"ref#359509",,0x3013ffe,16113
refr,Tamriel_Data,"ref#359510",,0x3013fff,16114
refr,Tamriel_Data,"ref#359511",,0x3014000,16115
refr,Tamriel_Data,"ref#359512",,0x3014001,16116
refr,Tamriel_Data,"ref#359513",,0x3014002,16117
refr,Tamriel_Data,"ref#359514",,0x3014003,16118
refr,Tamriel_Data,"ref#359515",,0x3014004,16119
refr,Tamriel_Data,"ref#359516",,0x3014005,16120
refr,Tamriel_Data,"ref#359517",,0x3014006,16121
refr,Tamriel_Data,"ref#359518",,0x3014007,16122
refr,Tamriel_Data,"ref#359519",,0x3014008,16123
refr,Tamriel_Data,"ref#359520",,0x3014009,16124
refr,Tamriel_Data,"ref#359521",,0x301400a,16125
refr,Tamriel_Data,"ref#359522",,0x301400b,16126
refr,Tamriel_Data,"ref#359523",,0x301400c,16127
refr,Tamriel_Data,"ref#359524",,0x301400d,16128
refr,Tamriel_Data,"ref#359525",,0x301400e,16129
refr,Tamriel_Data,"ref#359526",,0x301400f,16130
refr,Tamriel_Data,"ref#359527",,0x3014010,16131
refr,Tamriel_Data,"ref#359528",,0x3014011,16132
refr,Tamriel_Data,"ref#359529",,0x3014012,16133
refr,Tamriel_Data,"ref#359530",,0x3014013,16134
refr,Tamriel_Data,"ref#359531",,0x3014014,16135
refr,Tamriel_Data,"ref#359532",,0x3014015,16136
refr,Tamriel_Data,"ref#359533",,0x3014016,16137
refr,Tamriel_Data,"ref#359534",,0x3014017,16138
refr,Tamriel_Data,"ref#359535",,0x3014018,16139
refr,Tamriel_Data,"ref#359536",,0x3014019,16140
refr,Tamriel_Data,"ref#359537",,0x301401a,16141
refr,Tamriel_Data,"ref#359538",,0x301401b,16142
refr,Tamriel_Data,"ref#359539",,0x301401c,16143
refr,Tamriel_Data,"ref#359540",,0x301401d,16144
refr,Tamriel_Data,"ref#359541",,0x301401e,16145
refr,Tamriel_Data,"ref#359542",,0x301401f,16146
refr,Tamriel_Data,"ref#359543",,0x3014020,16147
refr,Tamriel_Data,"ref#359544",,0x3014021,16148
refr,Tamriel_Data,"ref#359545",,0x3014022,16149
refr,Tamriel_Data,"ref#359546",,0x3014023,16150
refr,Tamriel_Data,"ref#359547",,0x3014024,16151
refr,Tamriel_Data,"ref#359548",,0x3014025,16152
refr,Tamriel_Data,"ref#359549",,0x3014026,16153
refr,Tamriel_Data,"ref#359550",,0x3014027,16154
