RecordType,ModFilename,EDID,NumReferences,FormID,Fullname
BOOK,,"0scUcureblightUranged",,0x011801D8,"Scroll of Daerir's Blessing"
BOOK,,"0scUdaerirsmiracle",,0x0118017E,"Scroll of Daerir's Miracle"
BOOK,,"0scUrumornoteUbm",,0x0118027A,"Odd Rumor"
BOOK,,"fbmwmgedwinnanotes",,0x01F2A521,"Notes on Dwemer Animunculi"
BOOK,,"fbmwgenericflag",,0x01F2A520,"Flag"
BOOK,,"0writUSeloth",,0x01F2A4A3,"Honorable Writ of Execution"
BOOK,,"0writURanes",,0x01F2A4A2,"Honorable Writ of Execution"
BOOK,,"0scUwitchnote",,0x01180279,"Note from a Glenmoril Witch"
BOOK,,"0scUlycanthropycure",,0x01180278,"Scroll of The Wolf Ender"
BOOK,,"0scUhiddenkiller",,0x01180277,"Scroll of The Hidden Killer"
BOOK,,"0bkUcolonyUToralf",,0x01180276,"Tattered Note"
BOOK,,"0scUbloodynoteUs",,0x01180275,"A Blood-Stained Note"
BOOK,,"0scUbodilyUrestoration",,0x01180274,"Scroll of Bodily Restoration"
BOOK,,"0bkUleggejournal",,0x01180273,"Settler's Journal"
BOOK,,"0bkUnecrojournal",,0x01180272,"Rogue Necromancer's Journal"
BOOK,,"0bkUfryssajournal",,0x01180271,"Journal of Fryssa"
BOOK,,"0scUfjaldingnote",,0x01180270,"Old, Wet Note"
BOOK,,"0scUfrosselnote",,0x0118026F,"Bloody Note"
BOOK,,"0scUsjobalnote",,0x0118026E,"Thauraver's Orders"
BOOK,,"0scUfjellnote",,0x0118026D,"Bloody Note"
BOOK,,"0scUfurUarmor",,0x0118026C,"Custom Fur Armor Price List"
BOOK,,"0bkUThirskHistoryUrevisedUf",,0x0118026B,"Thirsk, a History: Revised"
BOOK,,"0bkUThirskHistoryUrevisedUm",,0x0118026A,"Thirsk, a History: Revised"
BOOK,,"0scUpiratetreasure",,0x01180269,"Pirate Captain's Note"
BOOK,,"0bkUBMUStockcert",,0x01180268,"EEC Stock Certificate"
BOOK,,"0bkUcarniusnote",,0x01180267,"Note from Carnius"
BOOK,,"0scUsavagetyranny",,0x01180266,"Scroll of Savage Tyranny"
BOOK,,"0bkUcolonyreport",,0x01180265,"Colony Status Report"
BOOK,,"0scUjeleen",,0x01180264,"Jeleen's Sad Farewell"
BOOK,,"0bkUfurUarmor",,0x01180263,"Custom Fur Armor Price List"
BOOK,,"0scUunclesweetshare",,0x01180262,"The Song of Uncle Sweetshare"
BOOK,,"0bkUBMUStoneMap",,0x01180261,"Locations of the Stones"
BOOK,,"0bkUBMUAevar",,0x01180260,"The Story of Aevar Stone-Singer"
BOOK,,"0bkUSovngarde",,0x0118025F,"Sovngarde, a Reexamination"
BOOK,,"0scUChappyUsniperUtest",,0x0118025E,"Scroll of the Hidden Killer"
BOOK,,"0scUErna01",,0x0118025D,"Erna's Note to Erna"
BOOK,,"0scUGrandfatherFrost",,0x0118025C,"The Song of Grandfather Frost"
BOOK,,"0bkUAirshipUCaptainsUJournal",,0x0118025B,"Airship Captain's Journal"
BOOK,,"0bkUThirskHistory",,0x0118025A,"Thirsk, a History"
BOOK,,"0bkUBMtrialUunique",,0x01180259,"Letter from Rigmor to Risi"
BOOK,,"0bkUsnowprince",,0x01180258,"Fall of the Snow Prince"
BOOK,,"0scUErna",,0x01180257,"Erna's Note to Brandr"
BOOK,,"0bkUArtifactsUTamriel",,0x01180256,"Famed Artifacts of Tamriel"
BOOK,,"0bkUsuicidenote",,0x01180255,"For Shara, On My Death"
BOOK,,"0bkUAdren",,0x01180254,"WARNING!!!"
BOOK,,"0scUchridittepanacea",,0x01180253,"Scroll of Chriditte's Panacea"
BOOK,,"0bkUdbcontract",,0x01180252,"A Dark Brotherhood Contract"
BOOK,,"0bkUdiaryUsailor",,0x01180251,"Diary of a Lost Sailor"
BOOK,,"0bookUdweUboom00",,0x01180250,"Old Dwemer Book"
BOOK,,"0bkUTeranUinvoice",,0x0118024F,"Invoice"
BOOK,,"0bookUdweUmetalUfab00",,0x0118024E,"Old Dwemer Book"
BOOK,,"0bookUdweUpowerUcon00",,0x0118024D,"Old Dwemer Book"
BOOK,,"0bookUdweUwater00",,0x0118024C,"Old Dwemer Book"
BOOK,,"0bookUdweUmach00",,0x0118024B,"Old Dwemer Book"
BOOK,,"0bookUdweUcogs00",,0x0118024A,"Old Dwemer Book"
BOOK,,"0bookUdweUpipe00",,0x01180249,"Old Dwemer Book"
BOOK,,"0bkUcustomUarmor",,0x01180248,"Custom Armor Price List"
BOOK,,"0bkUnermarcnotes",,0x01180247,"Private Notes"
BOOK,,"0bkUahnia",,0x01180246,"Note to Ahnia"
BOOK,,"0bkUplayscript",,0x01180245,"The Horror of Castle Xyr"
BOOK,,"0writUAlen",,0x01180244,"Royal Writ of Execution"
BOOK,,"0writUHloggar",,0x01180243,"Royal Writ of Execution"
BOOK,,"0writUBerano",,0x01180242,"Royal Writ of Execution"
BOOK,,"0bkUAlenUnote",,0x01180241,"Handwritten Letter"
BOOK,,"0bkUIranoUnote",,0x01180240,"Handwritten Note"
BOOK,,"0bkUcommontongueUirano",,0x0118023F,"The Common Tongue: Irano's Copy"
BOOK,,"0bkUcommontongue",,0x0118023E,"The Common Tongue"
BOOK,,"0scUpaperUplainU01Ucanodia",,0x0118023D,"Paper"
BOOK,,"0scUpaperSplain",,0x0118023C,"Paper"
BOOK,,"0scUfrostguard",,0x0118023B,"Scroll of Frostguard"
BOOK,,"0scUekashslocksplitter",,0x0118023A,"Scroll of Ekash's Lock Splitter"
BOOK,,"0bkUfalljournalUunique",,0x01180239,"Journal of Tarhiel"
BOOK,,"0bkUShortHistoryMorrowind",,0x01180238,"A Short History of Morrowind"
BOOK,,"0bkUSaintNerevar",,0x01180237,"Saint Nerevar"
BOOK,,"0bkUNerevarMoonandStar",,0x01180236,"Nerevar Moon-and-Star"
BOOK,,"0bkURealNerevar",,0x01180235,"The Real Nerevar"
BOOK,,"0bkUOnMorrowind",,0x01180234,"On Morrowind"
BOOK,,"0bkUWaroftheFirstCouncil",,0x01180233,"The War of the First Council"
BOOK,,"0bkUnotetotelvon",,0x01180232,"Note to Telvon"
BOOK,,"0bookskillUmystery5",,0x01180231,"Mystery of Talara, Part 5"
BOOK,,"0bkUbartendersguideU01",,0x01180230,"Hanin's Wake"
BOOK,,"0bkUordolegionis",,0x0118022F,"Ordo Legionis"
BOOK,,"0bkUformygodsandemperor",,0x0118022E,"For my Gods and Emperor"
BOOK,,"0bkUfellowshiptemple",,0x0118022D,"Fellowship of the Temple"
BOOK,,"0scUicarianflight",,0x0118022C,"Scroll of Icarian Flight"
BOOK,,"0bkUSecretsDwemerAnimunculi",,0x0118022B,"Secrets of Dwemer Animunculi"
BOOK,,"0bkUAlchemistsFormulary",,0x0118022A,"The Alchemists Formulary"
BOOK,,"0bkUlustyargonianmaid",,0x01180229,"The Lusty Argonian Maid"
BOOK,,"0bkUYagrumAsUBook",,0x01180228,"Tamrielic Lore"
BOOK,,"0scUalmsiviintervention",,0x01180227,"Scroll of Almsivi Intervention"
BOOK,,"0bkUTelvanniUVaultULedger",,0x01180226,"Telvanni Vault Ledger"
BOOK,,"0bkUleafletUfalse",,0x01180225,"A Leaflet"
BOOK,,"0bkUletterfromgadayn",,0x01180224,"Letter from Gadayn"
BOOK,,"0bkUletterfromllaalam2",,0x01180223,"Letter From Llaalam Dredil"
BOOK,,"0bkUletterfromjzhirr",,0x01180222,"Letter From J'Zhirr"
BOOK,,"0bkUletterfromllaalam",,0x01180221,"Letter From Llaalam Dredil"
BOOK,,"0bkUcontractUralen",,0x01180220,"Weapons and Armor Contract"
BOOK,,"0bkUclientlist",,0x0118021F,"Client List"
BOOK,,"0noteUPekeUUtchoo",,0x0118021E,"Peke Utchoo's Last Words"
BOOK,,"0bkUILHermitUPage",,0x0118021D,"Page from History of the Empire"
BOOK,,"0bkURedoranUVaultsULedger",,0x0118021C,"Redoran Vaults Ledger"
BOOK,,"0bkUnotetomalsa",,0x0118021B,"Note to Malsa Ules"
BOOK,,"0bkUdrenblackmail",,0x0118021A,"Dren's Note"
BOOK,,"0bkUshalitUnote",,0x01180219,"Note to Giden"
BOOK,,"0bkUshalitjournalUdeal",,0x01180218,"Rels Tenim Journal Page"
BOOK,,"0scUTyronius",,0x01180217,"Scroll of Tyronius"
BOOK,,"0bkUNerano",,0x01180216,"Note from Bakarak"
BOOK,,"0scUIndie",,0x01180215,"A Dying Man's Last Words"
BOOK,,"0bkUHlaaluUVaultsULedger",,0x01180214,"Hlaalu Vaults Ledger"
BOOK,,"0bkUVUhlaaluprison",,0x01180213,"Prisoner Checklist"
BOOK,,"0bkUstrongholdUldUhlaalu",,0x01180212,"Rethan Manor Land Deed"
BOOK,,"0bkUstrongholdUcUhlaalu",,0x01180211,"Construction Contract"
BOOK,,"0bkUlanddeedfakeUhhrd",,0x01180210,"Odral's Land Deed"
BOOK,,"0bkUlanddeedUhhrd",,0x0118020F,"Ascadian Isles Land Deed"
BOOK,,"0bkUBriefHistoryofWoodU01",,0x0118020E,"No-h's Picture Book of Wood"
BOOK,,"0scUVulpriss",,0x0118020D,"A Scrawled Note"
BOOK,,"0scUdrathiswinterguest",,0x0118020C,"Scroll of Drathis' Winter Guest"
BOOK,,"0scUdrathissoulrot",,0x0118020B,"Scroll of Drathis' Soulrot"
BOOK,,"0scUMalaki",,0x0118020A,"A Scroll Written in Blood"
BOOK,,"0CumanyaAsSNotes",,0x01180209,"A Fair Warning"
BOOK,,"0bkUAjira2",,0x01180208,"Ajira's Flower Report"
BOOK,,"0bkUAjira1",,0x01180207,"Ajira's Mushroom Report"
BOOK,,"0bkUocatoUrecommendation",,0x01180206,"Letter from Ocato"
BOOK,,"0bkUAedraUTarerUUnique",,0x01180205,"Tarer's Aedra and Daedra"
BOOK,,"0bkUBoethiahAsSGloryUunique",,0x01180204,"Boethiah's Glory"
BOOK,,"0BookSkillUAxe5Uopen",,0x01180203,"36 Lessons of Vivec, Sermon 16"
BOOK,,"0BookSkillUDestruction5Uopen",,0x01180202,"Mystery of Talara, Part 3"
BOOK,,"0bkUIbardadUElanteUnotes",,0x01180201,"Elante's Notes"
BOOK,,"0bkUcharterFG",,0x01180200,"Fighters Guild Charter"
BOOK,,"0bkUcharterMG",,0x011801FF,"Mages Guild Charter"
BOOK,,"0scUsummonfrostatronach",,0x011801FE,"Summon Frost Atronach"
BOOK,,"0scUsummonflameatronach",,0x011801FD,"Summon Flame Atronach"
BOOK,,"0scUsummonskeletalservant",,0x011801FC,"Summon Skeleton"
BOOK,,"0bkUgreatUhouses",,0x011801FB,"Great Houses of Morrowind"
BOOK,,"0writUtherana",,0x011801FA,"Honorable Writ of Execution"
BOOK,,"0writUbero",,0x011801F9,"Honorable Writ of Execution"
BOOK,,"0writUbaladas",,0x011801F8,"Honorable Writ of Execution"
BOOK,,"0writUvarro",,0x011801F7,"Honorable Writ of Execution"
BOOK,,"0writUnavil",,0x011801F6,"Honorable Writ of Execution"
BOOK,,"0writUbrilnosu",,0x011801F5,"Honorable Writ of Execution"
BOOK,,"0writUbemis",,0x011801F4,"Honorable Writ of Execution"
BOOK,,"0writUbelvayn",,0x011801F3,"Honorable Writ of Execution"
BOOK,,"0writUmavon",,0x011801F2,"Honorable Writ of Execution"
BOOK,,"0writUgalasa",,0x011801F1,"Honorable Writ of Execution"
BOOK,,"0writUguril",,0x011801F0,"Honorable Writ of Execution"
BOOK,,"0writUvendu",,0x011801EF,"Honorable Writ of Execution"
BOOK,,"0writUsadus",,0x011801EE,"Honorable Writ of Execution"
BOOK,,"0writUsaren",,0x011801ED,"Honorable Writ of Execution"
BOOK,,"0writUoran",,0x011801EC,"Honorable Writ of Execution"
BOOK,,"0writUyasalmibaal",,0x011801EB,"Honorable Writ of Execution"
BOOK,,"0bkUnote",,0x011801EA,"A Worn and Weathered Note"
BOOK,,"0bkUa1U1UeloneUtoUBalmora",,0x011801E9,"Elone's Directions to Balmora"
BOOK,,"0bkUDivineMetaphysics",,0x011801E8,"Divine Metaphysics"
BOOK,,"0bkUEggOfTime",,0x011801E7,"The Egg of Time"
BOOK,,"0bkUa2U2UdagothUmessage",,0x011801E6,"Message from Dagoth Ur"
BOOK,,"0bkUtalostreason",,0x011801E5,"Note from Oritius Maro"
BOOK,,"0scUFiercelyRoastThyEnemyUunique",,0x011801E4,"Scroll of Fiercely Roasting"
BOOK,,"0bkUarrillesUtradehouse",,0x011801E3,"Tradehouse Notice"
BOOK,,"0bkUredUmountainUmap",,0x011801E2,"Map of Red Mountain"
BOOK,,"0scUtevilspeace",,0x011801E1,"Scroll of Tevil's Peace"
BOOK,,"0scUtranasasspelltwist",,0x011801E0,"Scroll of Tranasa's Spelltwist"
BOOK,,"0scUwindwalker",,0x011801DF,"Scroll of Windwalker"
BOOK,,"0scUinvisibility",,0x011801DE,"Scroll of Invisibility"
BOOK,,"0bkUWarehouseUlog",,0x011801DD,"Warehouse Shipping Log"
BOOK,,"0bkUNerevarineNotice",,0x011801DC,"Public Notice"
BOOK,,"0bkUbartendersguide",,0x011801DB,"Hanin's Wake"
BOOK,,"0scUsummongoldensaint",,0x011801DA,"Scroll of Summon Golden Saint"
BOOK,,"0scUsummondaedrothUhto",,0x011801D9,"Milyn Faram's Scroll"
BOOK,,"0scUmessengerscroll",,0x011801D7,"Messenger Scroll"
BOOK,,"0scUdivineintervention",,0x011801D6,"Scroll of Divine Intervention"
BOOK,,"0bkURealBarenziah5",,0x011801D5,"The Real Barenziah v V"
BOOK,,"0bkURealBarenziah1",,0x011801D4,"The Real Barenziah v I"
BOOK,,"0bkUBriefHistoryofWood",,0x011801D3,"No-h's Picture Book of Wood"
BOOK,,"0scUshockbane",,0x011801D2,"Scroll of Shockbane"
BOOK,,"0scUfrostbane",,0x011801D1,"Scroll of Frostbane"
BOOK,,"0scUflamebane",,0x011801D0,"Scroll of Flamebane"
BOOK,,"0scUselynsmistslippers",,0x011801CF,"Scroll of Selyn's Mist Slippers"
BOOK,,"0scUdaynarsairybubble",,0x011801CE,"Scroll of Daynar's Airy Bubble"
BOOK,,"0scUinasismysticfinger",,0x011801CD,"Scroll of Inasi's Mystic Finger"
BOOK,,"0scUreynosfins",,0x011801CC,"Scroll of Reynos' Fins"
BOOK,,"0scUtranasasspellmire",,0x011801CB,"Scroll of Tranasa's Spellmire"
BOOK,,"0scUfphyggisgemfeeder",,0x011801CA,"Scroll of Fphyggi's Gem-Feeder"
BOOK,,"0scUnerusislockjaw",,0x011801C9,"Scroll of Nerusi's Lockjaw"
BOOK,,"0scUelementalburstshock",,0x011801C8,"Elemental Burst: Shock"
BOOK,,"0scUinaschastening",,0x011801C7,"Scroll of Inas' Chastening"
BOOK,,"0scUsixthbarrier",,0x011801C6,"Scroll of The Sixth Barrier"
BOOK,,"0scUfifthbarrier",,0x011801C5,"Scroll of The Fifth Barrier"
BOOK,,"0scUfourthbarrier",,0x011801C4,"Scroll of The Fourth Barrier"
BOOK,,"0scUthirdbarrier",,0x011801C3,"Scroll of The Third Barrier"
BOOK,,"0scUsecondbarrier",,0x011801C2,"Scroll of The Second Barrier"
BOOK,,"0scUfirstbarrier",,0x011801C1,"Scroll of The First Barrier"
BOOK,,"0scUhealing",,0x011801C0,"Scroll of Healing"
BOOK,,"0scUshockguard",,0x011801BF,"Scroll of Shockguard"
BOOK,,"0scUflameguard",,0x011801BE,"Scroll of Flameguard"
BOOK,,"0scUtranasasspelltrap",,0x011801BD,"Scroll of Tranasa's Spelltrap"
BOOK,,"0scUleaguestep",,0x011801BC,"Scroll of Leaguestep"
BOOK,,"0scUtelvinscourage",,0x011801BB,"Scroll of Telvin's Courage"
BOOK,,"0scUtoususabidingbeast",,0x011801BA,"Scroll of Tousu's Abiding Beast"
BOOK,,"0scUsertisesporphyry",,0x011801B9,"Scroll of Sertises' Porphyry"
BOOK,,"0scUondusisunhinging",,0x011801B8,"Scroll of Ondusi's Unhinging"
BOOK,,"0scUllirosglowingeye",,0x011801B7,"Scroll of Lliros' Glowing Eye"
BOOK,,"0scUmark",,0x011801B6,"Scroll of Mark"
BOOK,,"0scUgalmsesseal",,0x011801B5,"Scroll of Galmes' Seal"
BOOK,,"0scUwarriorsblessing",,0x011801B4,"Scroll of Warrior's Blessing"
BOOK,,"0scUpurityofbody",,0x011801B3,"Scroll of Purity of Body"
BOOK,,"0scUstormward",,0x011801B2,"Scroll of Stormward"
BOOK,,"0scUwindform",,0x011801B1,"Scroll of Windform"
BOOK,,"0scUelementalburstfrost",,0x011801B0,"Elemental Burst: Frost"
BOOK,,"0scUlordmhasvengeance",,0x011801AF,"Scroll of Lord Mhas' Vengeance"
BOOK,,"0scUprinceovsbrightball",,0x011801AE,"Scroll of Prince Ov's Brightbal"
BOOK,,"0scUuthshandofheaven",,0x011801AD,"Scroll of Uth's Hand of Heaven"
BOOK,,"0scUtinurshoptoad",,0x011801AC,"Scroll of Tinur's Hoptoad"
BOOK,,"0scUbrevasavertedeyes",,0x011801AB,"Scroll of Breva's Averted Eyes"
BOOK,,"0scUradiyasicymask",,0x011801AA,"Scroll of Radiya's Icy Mask"
BOOK,,"0scUillneasbreath",,0x011801A9,"Scroll of Illnea's Breath"
BOOK,,"0scUmondensinstigator",,0x011801A8,"Scroll of Monden's Instigator"
BOOK,,"0scUgonarsgoad",,0x011801A7,"Scroll of Gonar's Goad"
BOOK,,"0scUoathfast",,0x011801A6,"Scroll of The Oathfast"
BOOK,,"0scUsavagemight",,0x011801A5,"Scroll of Savage Might"
BOOK,,"0scUmageweal",,0x011801A4,"Scroll of Mageweal"
BOOK,,"0scUcelerity",,0x011801A3,"Scroll of Celerity"
BOOK,,"0scUheartwise",,0x011801A2,"Scroll of Heartwise"
BOOK,,"0scUgamblersprayer",,0x011801A1,"Scroll of The Gambler's Prayer"
BOOK,,"0scUinsight",,0x011801A0,"Scroll of Insight"
BOOK,,"0scUvitality",,0x0118019F,"Scroll of Vitality"
BOOK,,"0scUvigor",,0x0118019E,"Scroll of Vigor"
BOOK,,"0scUbloodfire",,0x0118019D,"Scroll of Bloodfire"
BOOK,,"0scUdawnsprite",,0x0118019C,"Scroll of The Dawn Sprite"
BOOK,,"0scUselisfieryward",,0x0118019B,"Scroll of Selis' Fiery Ward"
BOOK,,"0scUelementalburstfire",,0x0118019A,"Elemental Burst: Fire"
BOOK,,"0scUtaldamsscorcher",,0x01180199,"Scroll of Taldam's Scorcher"
BOOK,,"0scUulmjuicedasfeather",,0x01180198,"Scroll of Ulm Juiceda's Feather"
BOOK,,"0scUgreyweakness",,0x01180197,"Scroll of Grey Weakness"
BOOK,,"0scUgreysloth",,0x01180196,"Scroll of Grey Sloth"
BOOK,,"0scUgreyscorn",,0x01180195,"Scroll of Grey Scorn"
BOOK,,"0scUgreymind",,0x01180194,"Scroll of Grey Mind"
BOOK,,"0scUgreyfate",,0x01180193,"Scroll of Grey Fate"
BOOK,,"0scUgreydespair",,0x01180192,"Scroll of Grey Despair"
BOOK,,"0scUgreydeath",,0x01180191,"Scroll of Grey Death"
BOOK,,"0scUcorruptarcanix",,0x01180190,"Scroll of Corrupt Arcanix"
BOOK,,"0scUalvusiaswarping",,0x0118018F,"Scroll of Alvusia's Warping"
BOOK,,"0scUradrenesspellbreaker",,0x0118018E,"Scroll of Radrene's Spell Breaker"
BOOK,,"0scUtevralshawkshaw",,0x0118018D,"Scroll of Tevral's Hawkshaw"
BOOK,,"0scUmageseye",,0x0118018C,"Scroll of The Mage's Eye"
BOOK,,"0scUreynosbeastfinder",,0x0118018B,"Scroll of Reynos' Beast Finder"
BOOK,,"0scUfeldramstrepidation",,0x0118018A,"Scroll of Feldram's Trepidation"
BOOK,,"0scUtendilstrembling",,0x01180189,"Scroll of Tendil's Trembling"
BOOK,,"0scUblackweakness",,0x01180188,"Scroll of Black Weakness"
BOOK,,"0scUblacksloth",,0x01180187,"Scroll of Black Sloth"
BOOK,,"0scUblackscorn",,0x01180186,"Scroll of Black Scorn"
BOOK,,"0scUblackmind",,0x01180185,"Scroll of Black Mind"
BOOK,,"0scUblackfate",,0x01180184,"Scroll of Black Fate"
BOOK,,"0scUblackdespair",,0x01180183,"Scroll of Black Despair"
BOOK,,"0scUblackdeath",,0x01180182,"Scroll of Black Death"
BOOK,,"0scUvaerminaspromise",,0x01180181,"Scroll of Vaermina's Promise"
BOOK,,"0scUsalensvivication",,0x01180180,"Scroll of Salen's Vivication"
BOOK,,"0scUdaydenespanacea",,0x0118017F,"Scroll of Daydene's Panacea"
BOOK,,"0scUdidalasknack",,0x0118017D,"Scroll of Didala's Knack"
BOOK,,"0scUgolnaraseyemaze",,0x0118017C,"Scroll of Golnara's Eye-Maze"
BOOK,,"0scUdedresmasterfuleye",,0x0118017B,"Scroll of Dedres' Masterful Eye"
BOOK,,"0scUfadersleadenflesh",,0x0118017A,"Scroll of Fader's Leaden Flesh"
BOOK,,"0scUelevramssty",,0x01180179,"Scroll of Elevram's Sty"
BOOK,,"0scUmanarape",,0x01180178,"Scroll of Manarape"
BOOK,,"0scUreddespair",,0x01180177,"Scroll of Red Despair"
BOOK,,"0scUredweakness",,0x01180176,"Scroll of Red Weakness"
BOOK,,"0scUredscorn",,0x01180175,"Scroll of Red Scorn"
BOOK,,"0scUredfate",,0x01180174,"Scroll of Red Fate"
BOOK,,"0scUredmind",,0x01180173,"Scroll of Red Mind"
BOOK,,"0scUreddeath",,0x01180172,"Scroll of Red Death"
BOOK,,"0scUredsloth",,0x01180171,"Scroll of Red Sloth"
BOOK,,"0scUargentglow",,0x01180170,"Scroll of The Argent Glow"
BOOK,,"0scUsupremedomination",,0x0118016F,"Scroll of Supreme Domination"
BOOK,,"0scUgreaterdomination",,0x0118016E,"Scroll of Greater Domination"
BOOK,,"0scUlesserdomination",,0x0118016D,"Scroll of Lesser Domination"
BOOK,,"0scUpsychicprison",,0x0118016C,"Scroll of Psychic Prison"
BOOK,,"0scUmindfeeder",,0x0118016B,"Scroll of The Mind Feeder"
BOOK,,"0scUbloodthief",,0x0118016A,"Scroll of The Blood Thief"
BOOK,,"0scUbalefulsuffering",,0x01180169,"Scroll of Baleful Suffering"
BOOK,,"0scUblackstorm",,0x01180168,"Scroll of The Black Storm"
BOOK,,"0scUrestoration",,0x01180167,"Scroll of Restoration"
BOOK,,"0scUninthbarrier",,0x01180166,"Scroll of The Ninth Barrier"
BOOK,,"0scUhellfire",,0x01180165,"Scroll of Hellfire"
BOOK,,"0bkUa2U1Uthestranger",,0x01180164,"The Stranger"
BOOK,,"0bkUa2U1Usevenvisions",,0x01180163,"The Seven Visions"
BOOK,,"0bkUa1U1Upackagedecoded",,0x01180162,"Decoded Package"
BOOK,,"0bkUseydaneentaxrecord",,0x01180161,"Tax Record"
BOOK,,"0textUpaperUrollU01",,0x01180160,"Rolled Paper"
BOOK,,"0bkUguideUtoUsadrithmora",,0x0118015F,"Guide to Sadrith Mora"
BOOK,,"0bkUguideUtoUaldUruhn",,0x0118015E,"Guide to Ald'ruhn"
BOOK,,"0bkUguideUtoUbalmora",,0x0118015D,"Guide to Balmora"
BOOK,,"0bkUguideUtoUvivec",,0x0118015C,"Guide to Vivec"
BOOK,,"0bkUguideUtoUvvardenfell",,0x0118015B,"Guide to Vvardenfell"
BOOK,,"0bkUwidowdeed",,0x0118015A,"Widow Vabdas' Land Deed"
BOOK,,"0bkUredorancookingsecrets",,0x01180159,"Redoran Cooking Secrets"
BOOK,,"0bkUuleniAsUpapers",,0x01180158,"Ghost-Free Papers"
BOOK,,"0bkUhospitalityUpapers",,0x01180157,"Hospitality Papers"
BOOK,,"0bkUConfessions",,0x01180156,"Confessions of a Skooma-Eater"
BOOK,,"0bkUpoisonsong7",,0x01180155,"Poison Song VII"
BOOK,,"0bkUpoisonsong6",,0x01180154,"Poison Song VI"
BOOK,,"0bkUpoisonsong5",,0x01180153,"Poison Song V"
BOOK,,"0bkUpoisonsong4",,0x01180152,"Poison Song IV"
BOOK,,"0bkUpoisonsong3",,0x01180151,"Poison Song III"
BOOK,,"0bkUpoisonsong2",,0x01180150,"Poison Song II"
BOOK,,"0bkUpoisonsong1",,0x0118014F,"Poison Song I"
BOOK,,"0bkUArkayTheEnemy",,0x0118014E,"Arkay the Enemy"
BOOK,,"0bkUcorpsepreperation3Uc",,0x0118014D,"Corpse Preparation v III"
BOOK,,"0bkUcorpsepreperation2Uc",,0x0118014C,"Corpse Preparation v II"
BOOK,,"0bkUwordsclanmother",,0x0118014B,"Words of Clan Mother Ahnissi"
BOOK,,"0bkUenamor",,0x0118014A,"Note to Salyn Sarethi"
BOOK,,"0bkUnotefromernil",,0x01180149,"Note from Ernil"
BOOK,,"0bkUnotefromnelos",,0x01180148,"Note from Nelos"
BOOK,,"0bkUnotesTkagoutiSmatingShabits",,0x01180147,"Kagouti Mating Habits"
BOOK,,"0bkUkagrenacAsjournalUexcl",,0x01180146,"Kagrenac's Journal"
BOOK,,"0bkUgalurUrithariAsUpapers",,0x01180145,"Galur Rithari's Papers"
BOOK,,"0bkUprovincesUofUtamriel",,0x01180144,"Provinces of Tamriel"
BOOK,,"0bkUfiveUfarUstars",,0x01180143,"The Five Far Stars"
BOOK,,"0bkUwordsUofUtheUwind",,0x01180142,"Words of the Wind"
BOOK,,"0bkUAshlandUHymns",,0x01180141,"Ashland Hymns"
BOOK,,"0bkUa1U1Ucaiuspackage",,0x01180140,"Package for Caius Cosades"
BOOK,,"0bkUdispelrecipeUtgca",,0x0118013F,"Dispel Potion Formula"
BOOK,,"0bkUBriefHistoryEmpire4Uoh",,0x0118013E,"Odral's History of the Empire 4"
BOOK,,"0bkUBriefHistoryEmpire3Uoh",,0x0118013D,"Odral's History of the Empire 3"
BOOK,,"0bkUBriefHistoryEmpire2Uoh",,0x0118013C,"Odral's History of the Empire 2"
BOOK,,"0bkUBriefHistoryEmpire1Uoh",,0x0118013B,"Odral's History of the Empire 1"
BOOK,,"0bkUindreledeed",,0x0118013A,"Deed to Indrele's House"
BOOK,,"0bkUynglingletter",,0x01180139,"Yngling's Letter"
BOOK,,"0bkUynglingledger",,0x01180138,"Yngling's Ledger"
BOOK,,"0bkUmiungei",,0x01180137,"Letter from Tsrazami"
BOOK,,"0bkUkagrenacAsplansUexcl",,0x01180136,"Kagrenac's Planbook"
BOOK,,"0bkUfishystick",,0x01180135,"Capn's Guide to the Fishy Stick"
BOOK,,"0bkUravilamemorial",,0x01180134,"Ravila Memorial"
BOOK,,"0bkUpillowinvoice",,0x01180133,"Invoice"
BOOK,,"0bkUdwemermuseumwelcome",,0x01180132,"Dwemer Museum Welcome"
BOOK,,"0bkUimpmuseumwelcome",,0x01180131,"Imperial Museum Welcome"
BOOK,,"0bkUBeramJournal5",,0x01180130,"Beram Journal Entry 5"
BOOK,,"0bkUBeramJournal4",,0x0118012F,"Beram Journal Entry 4"
BOOK,,"0bkUBeramJournal3",,0x0118012E,"Beram Journal Entry 3"
BOOK,,"0bkUBeramJournal2",,0x0118012D,"Beram Journal Entry 2"
BOOK,,"0bkUBeramJournal1",,0x0118012C,"Beram Journal Entry 1"
BOOK,,"0bkUnotebyaryon",,0x0118012B,"Notes by Aryon"
BOOK,,"0bkUnotefrombashuk",,0x0118012A,"Note from Bashuk"
BOOK,,"0bkUnotefrombugrol",,0x01180129,"Note from Bugrol"
BOOK,,"0bkUnotetomenus",,0x01180128,"Note to Menus"
BOOK,,"0bkUstoragenotice",,0x01180127,"Notice"
BOOK,,"0bkUvaroorders",,0x01180126,"Shipping Notice"
BOOK,,"0bkUnotefromberwen",,0x01180125,"Note from Berwen"
BOOK,,"0bkUDagothUUrsUPlans",,0x01180124,"Dagoth Ur's Plans"
BOOK,,"0bkUvivecUnoUmurder",,0x01180123,"The Battle of Red Mountain"
